timestamp,bus,can_id,payload
1780710365.914434,vcan0,604,01
1780710365.915704,vcan0,604,01
1780710365.916931,vcan0,604,01
1780710365.918130,vcan0,604,01
1780710365.919358,vcan0,604,01
1780710365.920602,vcan0,604,01
1780710365.921837,vcan0,604,01
1780710365.923084,vcan0,604,01
1780710365.924295,vcan0,604,01
1780710365.925514,vcan0,604,01
1780710365.926778,vcan0,604,01
1780710365.928037,vcan0,604,01
1780710365.929280,vcan0,604,01
1780710365.930508,vcan0,604,01
1780710365.931745,vcan0,604,01
1780710365.932964,vcan0,604,01
1780710365.934253,vcan0,604,01
1780710365.935576,vcan0,604,01
1780710365.936887,vcan0,604,01
1780710365.938289,vcan0,604,01
1780710365.939932,vcan0,604,01
1780710365.940168,vcan0,600,00000000
1780710365.940302,vcan0,601,7F000000
1780710365.940439,vcan0,602,00000000
1780710365.940661,vcan0,604,01
1780710365.940755,vcan0,605,00
1780710365.941981,vcan0,604,01
1780710365.943720,vcan0,604,01
1780710365.945324,vcan0,604,01
1780710365.946781,vcan0,604,01
1780710365.948078,vcan0,604,01
1780710365.949379,vcan0,604,01
1780710365.950758,vcan0,604,01
1780710365.952093,vcan0,604,01
1780710365.953368,vcan0,604,01
1780710365.954656,vcan0,604,01
1780710365.955747,vcan0,600,00000000
1780710365.955854,vcan0,601,7F000000
1780710365.955927,vcan0,602,00000000
1780710365.955940,vcan0,604,01
1780710365.957276,vcan0,604,01
1780710365.958934,vcan0,604,01
1780710365.960283,vcan0,604,01
1780710365.961552,vcan0,604,01
1780710365.962801,vcan0,604,01
1780710365.964052,vcan0,604,01
1780710365.965281,vcan0,604,01
1780710365.966518,vcan0,604,01
1780710365.967756,vcan0,604,01
1780710365.969026,vcan0,604,01
1780710365.970337,vcan0,604,01
1780710365.970668,vcan0,600,00000000
1780710365.970783,vcan0,601,7F000000
1780710365.970866,vcan0,602,00000000
1780710365.971640,vcan0,604,01
1780710365.973040,vcan0,604,01
1780710365.974545,vcan0,604,01
1780710365.975917,vcan0,604,01
1780710365.977282,vcan0,604,01
1780710365.978697,vcan0,604,01
1780710365.980037,vcan0,604,01
1780710365.981303,vcan0,604,01
1780710365.982525,vcan0,604,01
1780710365.983735,vcan0,604,01
1780710365.984968,vcan0,604,01
1780710365.986197,vcan0,604,01
1780710365.986634,vcan0,600,00000000
1780710365.986730,vcan0,601,7F000000
1780710365.986796,vcan0,602,00000000
1780710365.987475,vcan0,604,01
1780710365.988866,vcan0,604,01
1780710365.990125,vcan0,604,01
1780710365.991515,vcan0,604,01
1780710365.992835,vcan0,604,01
1780710365.994104,vcan0,604,01
1780710365.995342,vcan0,604,01
1780710365.996656,vcan0,604,01
1780710365.998158,vcan0,604,01
1780710365.999478,vcan0,604,01
1780710366.000803,vcan0,604,01
1780710366.002096,vcan0,604,01
1780710366.003327,vcan0,604,01
1780710366.004589,vcan0,604,01
1780710366.005811,vcan0,604,01
1780710366.007041,vcan0,604,01
1780710366.008286,vcan0,604,01
1780710366.009514,vcan0,604,01
1780710366.010780,vcan0,604,01
1780710366.012065,vcan0,604,01
1780710366.013292,vcan0,604,01
1780710366.014503,vcan0,604,01
1780710366.015727,vcan0,604,01
1780710366.016993,vcan0,604,01
1780710366.018245,vcan0,604,01
1780710366.019496,vcan0,604,01
1780710366.020738,vcan0,604,01
1780710366.021960,vcan0,604,01
1780710366.023265,vcan0,604,01
1780710366.024532,vcan0,604,01
1780710366.025765,vcan0,604,01
1780710366.027008,vcan0,604,01
1780710366.028367,vcan0,604,01
1780710366.029642,vcan0,600,00000000
1780710366.029801,vcan0,601,7F000000
1780710366.029906,vcan0,602,00000000
1780710366.029953,vcan0,604,01
1780710366.030082,vcan0,604,01
1780710366.030201,vcan0,605,00
1780710366.030309,vcan0,607,00
1780710366.032617,vcan0,604,01
1780710366.034334,vcan0,604,01
1780710366.035926,vcan0,604,01
1780710366.037488,vcan0,604,01
1780710366.038934,vcan0,604,01
1780710366.040570,vcan0,604,01
1780710366.042090,vcan0,604,01
1780710366.043573,vcan0,604,01
1780710366.044751,vcan0,600,00000000
1780710366.044833,vcan0,604,01
1780710366.044853,vcan0,601,7F000000
1780710366.044942,vcan0,602,00000000
1780710366.046156,vcan0,604,01
1780710366.047480,vcan0,604,01
1780710366.048799,vcan0,604,01
1780710366.050069,vcan0,604,01
1780710366.051296,vcan0,604,01
1780710366.052525,vcan0,604,01
1780710366.053760,vcan0,604,01
1780710366.055003,vcan0,604,01
1780710366.056317,vcan0,604,01
1780710366.057639,vcan0,604,01
1780710366.058961,vcan0,604,01
1780710366.060301,vcan0,604,01
1780710366.060734,vcan0,600,00000000
1780710366.060862,vcan0,601,7F000000
1780710366.060953,vcan0,602,00000000
1780710366.062427,vcan0,604,01
1780710366.064079,vcan0,604,01
1780710366.067829,vcan0,604,01
1780710366.069301,vcan0,604,01
1780710366.070692,vcan0,604,01
1780710366.072058,vcan0,604,01
1780710366.073388,vcan0,604,01
1780710366.074713,vcan0,604,01
1780710366.075968,vcan0,604,01
1780710366.076719,vcan0,600,00000000
1780710366.076872,vcan0,601,7F000000
1780710366.076971,vcan0,602,00000000
1780710366.077275,vcan0,604,01
1780710366.079596,vcan0,604,01
1780710366.081091,vcan0,604,01
1780710366.082517,vcan0,604,01
1780710366.083943,vcan0,604,01
1780710366.085320,vcan0,604,01
1780710366.087051,vcan0,604,01
1780710366.088399,vcan0,604,01
1780710366.089799,vcan0,604,01
1780710366.091112,vcan0,604,01
1780710366.093215,vcan0,604,01
1780710366.094769,vcan0,604,01
1780710366.096236,vcan0,604,01
1780710366.097930,vcan0,604,01
1780710366.099259,vcan0,604,01
1780710366.100811,vcan0,604,01
1780710366.102084,vcan0,604,01
1780710366.103702,vcan0,604,01
1780710366.104993,vcan0,604,01
1780710366.106302,vcan0,604,01
1780710366.107667,vcan0,604,01
1780710366.109064,vcan0,604,01
1780710366.110501,vcan0,604,01
1780710366.111846,vcan0,604,01
1780710366.113190,vcan0,604,01
1780710366.114532,vcan0,604,01
1780710366.115906,vcan0,604,01
1780710366.117144,vcan0,604,01
1780710366.118482,vcan0,604,01
1780710366.119774,vcan0,604,01
1780710366.121168,vcan0,604,01
1780710366.122507,vcan0,604,01
1780710366.123817,vcan0,604,01
1780710366.125106,vcan0,604,01
1780710366.126407,vcan0,604,01
1780710366.127816,vcan0,604,01
1780710366.129481,vcan0,604,01
1780710366.131428,vcan0,604,01
1780710366.133586,vcan0,604,01
1780710366.134362,vcan0,600,00000000
1780710366.134544,vcan0,601,7F000000
1780710366.134648,vcan0,602,00000000
1780710366.134811,vcan0,604,01
1780710366.134908,vcan0,605,00
1780710366.134998,vcan0,607,00
1780710366.136527,vcan0,604,01
1780710366.138625,vcan0,604,01
1780710366.140381,vcan0,604,01
1780710366.145898,vcan0,604,01
1780710366.147355,vcan0,604,01
1780710366.148861,vcan0,604,01
1780710366.149624,vcan0,600,00000000
1780710366.149695,vcan0,601,7F000000
1780710366.149741,vcan0,602,00000000
1780710366.150260,vcan0,604,01
1780710366.151733,vcan0,604,01
1780710366.153235,vcan0,604,01
1780710366.154543,vcan0,604,01
1780710366.155829,vcan0,604,01
1780710366.157184,vcan0,604,01
1780710366.158641,vcan0,604,01
1780710366.160193,vcan0,604,01
1780710366.161617,vcan0,604,01
1780710366.162915,vcan0,604,01
1780710366.164182,vcan0,604,01
1780710366.165571,vcan0,604,01
1780710366.165793,vcan0,600,00000000
1780710366.165875,vcan0,601,7F000000
1780710366.165924,vcan0,602,00000000
1780710366.166927,vcan0,604,01
1780710366.168335,vcan0,604,01
1780710366.169704,vcan0,604,01
1780710366.170981,vcan0,604,01
1780710366.172438,vcan0,604,01
1780710366.173891,vcan0,604,01
1780710366.175285,vcan0,604,01
1780710366.176630,vcan0,604,01
1780710366.178862,vcan0,604,01
1780710366.180439,vcan0,604,01
1780710366.181631,vcan0,600,00000000
1780710366.181720,vcan0,601,7F000000
1780710366.181767,vcan0,602,00000000
1780710366.181817,vcan0,604,01
1780710366.183179,vcan0,604,01
1780710366.184477,vcan0,604,01
1780710366.185702,vcan0,604,01
1780710366.186912,vcan0,604,01
1780710366.188113,vcan0,604,01
1780710366.189299,vcan0,604,01
1780710366.190502,vcan0,604,01
1780710366.191808,vcan0,604,01
1780710366.193204,vcan0,604,01
1780710366.194530,vcan0,604,01
1780710366.195771,vcan0,604,01
1780710366.196978,vcan0,604,01
1780710366.198304,vcan0,604,01
1780710366.199628,vcan0,604,01
1780710366.200867,vcan0,604,01
1780710366.202096,vcan0,604,01
1780710366.203367,vcan0,604,01
1780710366.204670,vcan0,604,01
1780710366.205912,vcan0,604,01
1780710366.207129,vcan0,604,01
1780710366.208356,vcan0,604,01
1780710366.209653,vcan0,604,01
1780710366.210912,vcan0,604,01
1780710366.212161,vcan0,604,01
1780710366.213376,vcan0,604,01
1780710366.214619,vcan0,604,01
1780710366.215906,vcan0,604,01
1780710366.217168,vcan0,604,01
1780710366.218410,vcan0,604,01
1780710366.219676,vcan0,604,01
1780710366.220914,vcan0,604,01
1780710366.222198,vcan0,604,01
1780710366.223486,vcan0,604,01
1780710366.224738,vcan0,604,01
1780710366.225998,vcan0,604,01
1780710366.227294,vcan0,604,01
1780710366.228628,vcan0,604,01
1780710366.229960,vcan0,604,01
1780710366.231295,vcan0,604,01
1780710366.232839,vcan0,604,01
1780710366.234765,vcan0,604,01
1780710366.236610,vcan0,604,01
1780710366.237223,vcan0,600,00000000
1780710366.237382,vcan0,601,7F000000
1780710366.237517,vcan0,602,00000000
1780710366.237713,vcan0,604,01
1780710366.237802,vcan0,605,00
1780710366.237894,vcan0,607,00
1780710366.238211,vcan0,604,01
1780710366.239838,vcan0,604,01
1780710366.241405,vcan0,604,01
1780710366.243030,vcan0,604,01
1780710366.244527,vcan0,604,01
1780710366.246476,vcan0,604,01
1780710366.247978,vcan0,604,01
1780710366.249510,vcan0,604,01
1780710366.250856,vcan0,604,01
1780710366.252112,vcan0,604,01
1780710366.252758,vcan0,600,00000000
1780710366.252854,vcan0,601,7F000000
1780710366.252925,vcan0,602,00000000
1780710366.253352,vcan0,604,01
1780710366.254643,vcan0,604,01
1780710366.255935,vcan0,604,01
1780710366.257230,vcan0,604,01
1780710366.258521,vcan0,604,01
1780710366.259805,vcan0,604,01
1780710366.261088,vcan0,604,01
1780710366.262552,vcan0,604,01
1780710366.263971,vcan0,604,01
1780710366.265277,vcan0,604,01
1780710366.266511,vcan0,604,01
1780710366.267736,vcan0,604,01
1780710366.268660,vcan0,600,00000000
1780710366.268759,vcan0,601,7F000000
1780710366.268827,vcan0,602,00000000
1780710366.268961,vcan0,604,01
1780710366.270280,vcan0,604,01
1780710366.271710,vcan0,604,01
1780710366.273027,vcan0,604,01
1780710366.274289,vcan0,604,01
1780710366.275555,vcan0,604,01
1780710366.276832,vcan0,604,01
1780710366.278091,vcan0,604,01
1780710366.279415,vcan0,604,01
1780710366.280751,vcan0,604,01
1780710366.282039,vcan0,604,01
1780710366.283329,vcan0,604,01
1780710366.284592,vcan0,604,01
1780710366.284671,vcan0,600,00000000
1780710366.284783,vcan0,601,7F000000
1780710366.284855,vcan0,602,00000000
1780710366.285882,vcan0,604,01
1780710366.287226,vcan0,604,01
1780710366.288539,vcan0,604,01
1780710366.289821,vcan0,604,01
1780710366.291107,vcan0,604,01
1780710366.292424,vcan0,604,01
1780710366.293741,vcan0,604,01
1780710366.295046,vcan0,604,01
1780710366.296349,vcan0,604,01
1780710366.297627,vcan0,604,01
1780710366.298895,vcan0,604,01
1780710366.300159,vcan0,604,01
1780710366.301438,vcan0,604,01
1780710366.302729,vcan0,604,01
1780710366.303989,vcan0,604,01
1780710366.305251,vcan0,604,01
1780710366.306533,vcan0,604,01
1780710366.307799,vcan0,604,01
1780710366.309061,vcan0,604,01
1780710366.310334,vcan0,604,01
1780710366.311627,vcan0,604,01
1780710366.312891,vcan0,604,01
1780710366.314151,vcan0,604,01
1780710366.315459,vcan0,604,01
1780710366.316698,vcan0,604,01
1780710366.317909,vcan0,604,01
1780710366.319124,vcan0,604,01
1780710366.320353,vcan0,604,01
1780710366.321658,vcan0,604,01
1780710366.322886,vcan0,604,01
1780710366.324131,vcan0,604,01
1780710366.325381,vcan0,604,01
1780710366.326663,vcan0,604,01
1780710366.326962,vcan0,600,00000000
1780710366.327064,vcan0,601,7F000000
1780710366.327157,vcan0,602,00000000
1780710366.327291,vcan0,604,01
1780710366.327364,vcan0,605,00
1780710366.327989,vcan0,604,01
1780710366.329429,vcan0,604,01
1780710366.332105,vcan0,604,01
1780710366.333717,vcan0,604,01
1780710366.335491,vcan0,604,01
1780710366.337232,vcan0,604,01
1780710366.338862,vcan0,604,01
1780710366.340371,vcan0,604,01
1780710366.341883,vcan0,604,01
1780710366.342733,vcan0,600,00000000
1780710366.342844,vcan0,601,7F000000
1780710366.342925,vcan0,602,00000000
1780710366.343016,vcan0,607,00
1780710366.343223,vcan0,604,01
1780710366.344772,vcan0,604,01
1780710366.346242,vcan0,604,01
1780710366.347661,vcan0,604,01
1780710366.348968,vcan0,604,01
1780710366.350301,vcan0,604,01
1780710366.351584,vcan0,604,01
1780710366.352842,vcan0,604,01
1780710366.354135,vcan0,604,01
1780710366.355431,vcan0,604,01
1780710366.356729,vcan0,604,01
1780710366.357967,vcan0,604,01
1780710366.358654,vcan0,600,00000000
1780710366.358748,vcan0,601,7F000000
1780710366.358819,vcan0,602,00000000
1780710366.359265,vcan0,604,01
1780710366.360681,vcan0,604,01
1780710366.362147,vcan0,604,01
1780710366.363564,vcan0,604,01
1780710366.364850,vcan0,604,01
1780710366.366130,vcan0,604,01
1780710366.367381,vcan0,604,01
1780710366.368624,vcan0,604,01
1780710366.369844,vcan0,604,01
1780710366.371112,vcan0,604,01
1780710366.372369,vcan0,604,01
1780710366.373604,vcan0,604,01
1780710366.374684,vcan0,600,00000000
1780710366.374788,vcan0,601,7F000000
1780710366.374870,vcan0,604,01
1780710366.374893,vcan0,602,00000000
1780710366.376164,vcan0,604,01
1780710366.377502,vcan0,604,01
1780710366.378736,vcan0,604,01
1780710366.379957,vcan0,604,01
1780710366.381162,vcan0,604,01
1780710366.382369,vcan0,604,01
1780710366.383643,vcan0,604,01
1780710366.384916,vcan0,604,01
1780710366.386206,vcan0,604,01
1780710366.387524,vcan0,604,01
1780710366.388828,vcan0,604,01
1780710366.390143,vcan0,604,01
1780710366.391404,vcan0,604,01
1780710366.392649,vcan0,604,01
1780710366.393976,vcan0,604,01
1780710366.395224,vcan0,604,01
1780710366.396521,vcan0,604,01
1780710366.397749,vcan0,604,01
1780710366.398981,vcan0,604,01
1780710366.400206,vcan0,604,01
1780710366.401435,vcan0,604,01
1780710366.402674,vcan0,604,01
1780710366.403894,vcan0,604,01
1780710366.405117,vcan0,604,01
1780710366.406343,vcan0,604,01
1780710366.407598,vcan0,604,01
1780710366.408832,vcan0,604,01
1780710366.410069,vcan0,604,01
1780710366.411756,vcan0,604,01
1780710366.413246,vcan0,604,01
1780710366.414576,vcan0,604,01
1780710366.415841,vcan0,604,01
1780710366.417116,vcan0,604,01
1780710366.418549,vcan0,604,01
1780710366.420087,vcan0,604,01
1780710366.422958,vcan0,604,01
1780710366.423441,vcan0,600,00000000
1780710366.423617,vcan0,601,7F000000
1780710366.423726,vcan0,602,00000000
1780710366.423905,vcan0,604,01
1780710366.424007,vcan0,605,00
1780710366.424605,vcan0,604,01
1780710366.426274,vcan0,604,01
1780710366.427916,vcan0,604,01
1780710366.429531,vcan0,604,01
1780710366.431261,vcan0,604,01
1780710366.432981,vcan0,604,01
1780710366.434484,vcan0,604,01
1780710366.435921,vcan0,604,01
1780710366.437309,vcan0,604,01
1780710366.438674,vcan0,600,00000000
1780710366.438685,vcan0,604,01
1780710366.438791,vcan0,601,7F000000
1780710366.438886,vcan0,602,00000000
1780710366.440010,vcan0,604,01
1780710366.441554,vcan0,604,01
1780710366.443049,vcan0,604,01
1780710366.444496,vcan0,604,01
1780710366.445830,vcan0,604,01
1780710366.447217,vcan0,604,01
1780710366.448467,vcan0,604,01
1780710366.449709,vcan0,604,01
1780710366.450938,vcan0,604,01
1780710366.452168,vcan0,604,01
1780710366.453392,vcan0,604,01
1780710366.454642,vcan0,604,01
1780710366.454703,vcan0,600,00000000
1780710366.454840,vcan0,601,7F000000
1780710366.454940,vcan0,602,00000000
1780710366.455040,vcan0,607,00
1780710366.455889,vcan0,604,01
1780710366.457266,vcan0,604,01
1780710366.458656,vcan0,604,01
1780710366.460064,vcan0,604,01
1780710366.461499,vcan0,604,01
1780710366.462778,vcan0,604,01
1780710366.464020,vcan0,604,01
1780710366.465259,vcan0,604,01
1780710366.466494,vcan0,604,01
1780710366.467707,vcan0,604,01
1780710366.468918,vcan0,604,01
1780710366.470142,vcan0,604,01
1780710366.470750,vcan0,60D,00000000
1780710366.470860,vcan0,600,00000000
1780710366.470936,vcan0,601,7F000000
1780710366.471003,vcan0,602,00000000
1780710366.471361,vcan0,604,01
1780710366.472628,vcan0,604,01
1780710366.473996,vcan0,604,01
1780710366.475376,vcan0,604,01
1780710366.476723,vcan0,604,01
1780710366.477973,vcan0,604,01
1780710366.479230,vcan0,604,01
1780710366.480477,vcan0,604,01
1780710366.481730,vcan0,604,01
1780710366.482960,vcan0,604,01
1780710366.484212,vcan0,604,01
1780710366.485492,vcan0,604,01
1780710366.486740,vcan0,604,01
1780710366.487945,vcan0,604,01
1780710366.489146,vcan0,604,01
1780710366.490381,vcan0,604,01
1780710366.491633,vcan0,604,01
1780710366.492853,vcan0,604,01
1780710366.494073,vcan0,604,01
1780710366.495304,vcan0,604,01
1780710366.496555,vcan0,604,01
1780710366.497784,vcan0,604,01
1780710366.499000,vcan0,604,01
1780710366.500220,vcan0,604,01
1780710366.501489,vcan0,604,01
1780710366.502791,vcan0,604,01
1780710366.504008,vcan0,604,01
1780710366.505222,vcan0,604,01
1780710366.506495,vcan0,604,01
1780710366.507976,vcan0,604,01
1780710366.509519,vcan0,604,01
1780710366.510088,vcan0,600,00000000
1780710366.510230,vcan0,601,7F000000
1780710366.510331,vcan0,602,00000000
1780710366.510426,vcan0,603,01000000
1780710366.510534,vcan0,604,00
1780710366.510600,vcan0,605,00
1780710366.511103,vcan0,604,01
1780710366.512741,vcan0,604,01
1780710366.514631,vcan0,604,01
1780710366.517386,vcan0,604,01
1780710366.520096,vcan0,604,01
1780710366.522547,vcan0,604,01
1780710366.524031,vcan0,604,01
1780710366.525509,vcan0,604,01
1780710366.525763,vcan0,600,00000000
1780710366.525888,vcan0,601,7F000000
1780710366.525959,vcan0,602,00000000
1780710366.527049,vcan0,604,01
1780710366.528678,vcan0,604,01
1780710366.530130,vcan0,604,01
1780710366.531607,vcan0,604,01
1780710366.533177,vcan0,604,01
1780710366.534736,vcan0,604,01
1780710366.536168,vcan0,604,01
1780710366.537607,vcan0,604,01
1780710366.539038,vcan0,604,01
1780710366.540627,vcan0,604,01
1780710366.541723,vcan0,600,00000000
1780710366.541830,vcan0,601,7F000000
1780710366.541905,vcan0,602,00000000
1780710366.542069,vcan0,604,01
1780710366.543367,vcan0,604,01
1780710366.544651,vcan0,604,01
1780710366.545968,vcan0,604,01
1780710366.547501,vcan0,604,01
1780710366.548991,vcan0,604,01
1780710366.550329,vcan0,604,01
1780710366.551601,vcan0,604,01
1780710366.552927,vcan0,604,01
1780710366.554622,vcan0,604,01
1780710366.556257,vcan0,604,01
1780710366.557635,vcan0,604,01
1780710366.557843,vcan0,600,00000000
1780710366.557977,vcan0,601,7F000000
1780710366.558120,vcan0,602,00000000
1780710366.558276,vcan0,607,00
1780710366.559017,vcan0,604,01
1780710366.560429,vcan0,604,01
1780710366.561812,vcan0,604,01
1780710366.563490,vcan0,604,01
1780710366.565008,vcan0,604,01
1780710366.566374,vcan0,604,01
1780710366.567647,vcan0,604,01
1780710366.568920,vcan0,604,01
1780710366.570217,vcan0,604,01
1780710366.571520,vcan0,604,01
1780710366.572800,vcan0,604,01
1780710366.574060,vcan0,604,01
1780710366.575301,vcan0,604,01
1780710366.576507,vcan0,604,01
1780710366.577731,vcan0,604,01
1780710366.578966,vcan0,604,01
1780710366.580241,vcan0,604,01
1780710366.581511,vcan0,604,01
1780710366.582786,vcan0,604,01
1780710366.584054,vcan0,604,01
1780710366.585318,vcan0,604,01
1780710366.586611,vcan0,604,01
1780710366.587900,vcan0,604,01
1780710366.589199,vcan0,604,01
1780710366.590513,vcan0,604,01
1780710366.591793,vcan0,604,01
1780710366.593066,vcan0,604,01
1780710366.594336,vcan0,604,01
1780710366.595627,vcan0,604,01
1780710366.596888,vcan0,604,01
1780710366.598173,vcan0,604,01
1780710366.599547,vcan0,604,01
1780710366.600860,vcan0,604,01
1780710366.602104,vcan0,604,01
1780710366.603312,vcan0,604,01
1780710366.604607,vcan0,604,01
1780710366.606245,vcan0,604,01
1780710366.607177,vcan0,600,00000000
1780710366.607474,vcan0,601,7F000000
1780710366.607593,vcan0,602,00000000
1780710366.607703,vcan0,603,01000000
1780710366.607812,vcan0,604,00
1780710366.607912,vcan0,605,00
1780710366.608237,vcan0,604,01
1780710366.610039,vcan0,604,01
1780710366.611738,vcan0,604,01
1780710366.613378,vcan0,604,01
1780710366.614879,vcan0,604,01
1780710366.616493,vcan0,604,01
1780710366.617917,vcan0,604,01
1780710366.619230,vcan0,604,01
1780710366.620593,vcan0,604,01
1780710366.620835,vcan0,600,00000000
1780710366.620963,vcan0,601,7F000000
1780710366.621063,vcan0,602,00000000
1780710366.621931,vcan0,604,01
1780710366.623403,vcan0,604,01
1780710366.624922,vcan0,604,01
1780710366.626334,vcan0,604,01
1780710366.627844,vcan0,604,01
1780710366.629177,vcan0,604,01
1780710366.630455,vcan0,604,01
1780710366.631770,vcan0,604,01
1780710366.633081,vcan0,604,01
1780710366.634352,vcan0,604,01
1780710366.635626,vcan0,604,01
1780710366.636662,vcan0,600,00000000
1780710366.636757,vcan0,601,7F000000
1780710366.636825,vcan0,602,00000000
1780710366.636883,vcan0,604,01
1780710366.638121,vcan0,604,01
1780710366.639492,vcan0,604,01
1780710366.640835,vcan0,604,01
1780710366.642077,vcan0,604,01
1780710366.643343,vcan0,604,01
1780710366.644634,vcan0,604,01
1780710366.645870,vcan0,604,01
1780710366.647086,vcan0,604,01
1780710366.648307,vcan0,604,01
1780710366.649516,vcan0,604,01
1780710366.650743,vcan0,604,01
1780710366.651981,vcan0,604,01
1780710366.652653,vcan0,600,00000000
1780710366.652757,vcan0,601,7F000000
1780710366.652827,vcan0,602,00000000
1780710366.653303,vcan0,604,01
1780710366.654718,vcan0,604,01
1780710366.656017,vcan0,604,01
1780710366.657349,vcan0,604,01
1780710366.658760,vcan0,604,01
1780710366.660053,vcan0,604,01
1780710366.661334,vcan0,604,01
1780710366.662657,vcan0,604,01
1780710366.663950,vcan0,604,01
1780710366.665213,vcan0,604,01
1780710366.666464,vcan0,604,01
1780710366.667711,vcan0,604,01
1780710366.668984,vcan0,604,01
1780710366.670276,vcan0,604,01
1780710366.671559,vcan0,604,01
1780710366.672853,vcan0,604,01
1780710366.674122,vcan0,604,01
1780710366.675369,vcan0,604,01
1780710366.676665,vcan0,604,01
1780710366.677938,vcan0,604,01
1780710366.679189,vcan0,604,01
1780710366.680474,vcan0,604,01
1780710366.681734,vcan0,604,01
1780710366.683014,vcan0,604,01
1780710366.684271,vcan0,604,01
1780710366.685531,vcan0,604,01
1780710366.686765,vcan0,604,01
1780710366.688021,vcan0,604,01
1780710366.689318,vcan0,604,01
1780710366.690601,vcan0,604,01
1780710366.691839,vcan0,604,01
1780710366.693142,vcan0,604,01
1780710366.693938,vcan0,600,00000000
1780710366.694463,vcan0,601,7F000000
1780710366.694595,vcan0,602,00000000
1780710366.694634,vcan0,604,01
1780710366.694703,vcan0,603,01000000
1780710366.694819,vcan0,604,00
1780710366.694927,vcan0,605,00
1780710366.695040,vcan0,607,00
1780710366.696242,vcan0,604,01
1780710366.697861,vcan0,604,01
1780710366.699646,vcan0,604,01
1780710366.702868,vcan0,604,01
1780710366.704986,vcan0,604,01
1780710366.706652,vcan0,604,01
1780710366.708036,vcan0,604,01
1780710366.709416,vcan0,604,01
1780710366.709812,vcan0,600,00000000
1780710366.709926,vcan0,601,7F000000
1780710366.710023,vcan0,602,00000000
1780710366.710928,vcan0,604,01
1780710366.712398,vcan0,604,01
1780710366.713905,vcan0,604,01
1780710366.715312,vcan0,604,01
1780710366.716647,vcan0,604,01
1780710366.717958,vcan0,604,01
1780710366.719283,vcan0,604,01
1780710366.720529,vcan0,604,01
1780710366.721773,vcan0,604,01
1780710366.723024,vcan0,604,01
1780710366.724290,vcan0,604,01
1780710366.725544,vcan0,604,01
1780710366.725714,vcan0,600,00000000
1780710366.725842,vcan0,601,7F000000
1780710366.725930,vcan0,602,00000000
1780710366.726837,vcan0,604,01
1780710366.728160,vcan0,604,01
1780710366.729523,vcan0,604,01
1780710366.730821,vcan0,604,01
1780710366.732067,vcan0,604,01
1780710366.733297,vcan0,604,01
1780710366.734532,vcan0,604,01
1780710366.735797,vcan0,604,01
1780710366.737043,vcan0,604,01
1780710366.738291,vcan0,604,01
1780710366.739517,vcan0,604,01
1780710366.740770,vcan0,604,01
1780710366.741683,vcan0,600,00000000
1780710366.741789,vcan0,601,7F000000
1780710366.741859,vcan0,602,00000000
1780710366.742086,vcan0,604,01
1780710366.743515,vcan0,604,01
1780710366.744868,vcan0,604,01
1780710366.746126,vcan0,604,01
1780710366.747376,vcan0,604,01
1780710366.748667,vcan0,604,01
1780710366.749952,vcan0,604,01
1780710366.751215,vcan0,604,01
1780710366.752495,vcan0,604,01
1780710366.753779,vcan0,604,01
1780710366.755046,vcan0,604,01
1780710366.756293,vcan0,604,01
1780710366.757522,vcan0,604,01
1780710366.758785,vcan0,604,01
1780710366.760026,vcan0,604,01
1780710366.761294,vcan0,604,01
1780710366.762544,vcan0,604,01
1780710366.763790,vcan0,604,01
1780710366.765049,vcan0,604,01
1780710366.766347,vcan0,604,01
1780710366.767640,vcan0,604,01
1780710366.768897,vcan0,604,01
1780710366.770161,vcan0,604,01
1780710366.771451,vcan0,604,01
1780710366.772733,vcan0,604,01
1780710366.773958,vcan0,604,01
1780710366.775183,vcan0,604,01
1780710366.776416,vcan0,604,01
1780710366.777687,vcan0,604,01
1780710366.778944,vcan0,604,01
1780710366.780171,vcan0,604,01
1780710366.781405,vcan0,604,01
1780710366.782692,vcan0,604,01
1780710366.784102,vcan0,604,01
1780710366.785673,vcan0,604,01
1780710366.787031,vcan0,600,00000000
1780710366.787201,vcan0,601,7F000000
1780710366.787543,vcan0,602,00000000
1780710366.787703,vcan0,603,01000000
1780710366.787804,vcan0,604,00
1780710366.787818,vcan0,604,01
1780710366.787878,vcan0,605,00
1780710366.789344,vcan0,604,01
1780710366.790938,vcan0,604,01
1780710366.792606,vcan0,604,01
1780710366.794255,vcan0,604,01
1780710366.795839,vcan0,604,01
1780710366.797382,vcan0,604,01
1780710366.798944,vcan0,604,01
1780710366.800318,vcan0,604,01
1780710366.801571,vcan0,604,01
1780710366.802539,vcan0,600,00000000
1780710366.802636,vcan0,601,7F000000
1780710366.802706,vcan0,602,00000000
1780710366.802778,vcan0,607,00
1780710366.802880,vcan0,604,01
1780710366.804234,vcan0,604,01
1780710366.805673,vcan0,604,01
1780710366.807165,vcan0,604,01
1780710366.808654,vcan0,604,01
1780710366.810084,vcan0,604,01
1780710366.811346,vcan0,604,01
1780710366.812604,vcan0,604,01
1780710366.813826,vcan0,604,01
1780710366.815049,vcan0,604,01
1780710366.816342,vcan0,604,01
1780710366.817627,vcan0,604,01
1780710366.818748,vcan0,600,00000000
1780710366.818877,vcan0,601,7F000000
1780710366.818922,vcan0,604,01
1780710366.818987,vcan0,602,00000000
